site_location_name,site_unique,visit_start_date,transect,point_number,substrate,standardised_name,dead,family,growth_form,height,genus,specific_epithet,rank,hits_unique,photo_start,photo-end
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,8,Rock,NA,,,,,NA,NA,NA,S1-N1 8,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,9,Rock,NA,,,,,NA,NA,NA,S1-N1 9,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,10,Bare,Enneapogon,FALSE,Poaceae,Grass,0.1,Enneapogon,NA,Genus,S1-N1 10,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,11,Rock,NA,,,,,NA,NA,NA,S1-N1 11,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,12,Rock,NA,,,,,NA,NA,NA,S1-N1 12,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,13,Rock,NA,,,,,NA,NA,NA,S1-N1 13,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,14,Bare,NA,,,,,NA,NA,NA,S1-N1 14,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,15,Rock,Enneapogon,FALSE,Poaceae,Grass,0.05,Enneapogon,NA,Genus,S1-N1 15,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,16,Bare,NA,,,,,NA,NA,NA,S1-N1 16,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,17,Rock,NA,,,,,NA,NA,NA,S1-N1 17,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,18,Bare,Tiny green grass,FALSE,Poaceae,Forb,0.01,Tiny,green grass,Species,S1-N1 18,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,19,Bare,Enneapogon,FALSE,Poaceae,Grass,0.06,Enneapogon,NA,Genus,S1-N1 19,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,20,Bare,NA,,,,,NA,NA,NA,S1-N1 20,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,21,Bare,Maireana pyramidata,TRUE,Chenopodiaceae,Chenopod,0.34,Maireana,pyramidata,Species,S1-N1 21,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,22,Rock,NA,,,,,NA,NA,NA,S1-N1 22,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,23,Rock,NA,,,,,NA,NA,NA,S1-N1 23,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,24,Rock,Enneapogon,FALSE,Poaceae,Grass,0.16,Enneapogon,NA,Genus,S1-N1 24,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,25,Bare,Tiny green grass,FALSE,Poaceae,Forb,0.01,Tiny,green grass,Species,S1-N1 25,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,26,Gravel,NA,,,,,NA,NA,NA,S1-N1 26,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,27,Gravel,NA,,,,,NA,NA,NA,S1-N1 27,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,28,Rock,NA,,,,,NA,NA,NA,S1-N1 28,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,29,Bare,Enneapogon,FALSE,Poaceae,Grass,0.04,Enneapogon,NA,Genus,S1-N1 29,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,30,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,ventricosa,Species,S1-N1 30,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,31,Gravel,NA,,,,,NA,NA,NA,S1-N1 31,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,32,Gravel,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.06,Sclerolaena,ventricosa,Species,S1-N1 32,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,33,Gravel,NA,,,,,NA,NA,NA,S1-N1 33,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,34,Bare,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.18,Maireana,astrotricha,Species,S1-N1 34,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,35,Rock,NA,,,,,NA,NA,NA,S1-N1 35,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,36,Bare,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.04,Sclerolaena,ventricosa,Species,S1-N1 36,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,37,Bare,Enneapogon,FALSE,Poaceae,Grass,0.1,Enneapogon,NA,Genus,S1-N1 37,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,38,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.19,Sclerolaena,ventricosa,Species,S1-N1 38,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,38,Bare,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.1,Maireana,astrotricha,Species,S1-N1 38,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,39,Bare,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.08,Sclerolaena,ventricosa,Species,S1-N1 39,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,40,Gravel,NA,,,,,NA,NA,NA,S1-N1 40,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,41,Gravel,NA,,,,,NA,NA,NA,S1-N1 41,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,42,Gravel,NA,,,,,NA,NA,NA,S1-N1 42,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,43,Gravel,NA,,,,,NA,NA,NA,S1-N1 43,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,44,Rock,NA,,,,,NA,NA,NA,S1-N1 44,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,45,Gravel,NA,,,,,NA,NA,NA,S1-N1 45,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,46,Rock,NA,,,,,NA,NA,NA,S1-N1 46,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,47,Rock,NA,,,,,NA,NA,NA,S1-N1 47,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,48,Rock,NA,,,,,NA,NA,NA,S1-N1 48,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,49,Rock,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,eriacantha,Species,S1-N1 49,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,50,Litter,NA,,,,,NA,NA,NA,S1-N1 50,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,51,Bare,NA,,,,,NA,NA,NA,S1-N1 51,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,52,Bare,NA,,,,,NA,NA,NA,S1-N1 52,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,53,Bare,NA,,,,,NA,NA,NA,S1-N1 53,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,54,Gravel,NA,,,,,NA,NA,NA,S1-N1 54,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,55,Gravel,NA,,,,,NA,NA,NA,S1-N1 55,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,56,Gravel,NA,,,,,NA,NA,NA,S1-N1 56,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,57,Rock,NA,,,,,NA,NA,NA,S1-N1 57,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,58,Rock,NA,,,,,NA,NA,NA,S1-N1 58,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,59,Rock,NA,,,,,NA,NA,NA,S1-N1 59,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,60,Rock,NA,,,,,NA,NA,NA,S1-N1 60,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,61,Rock,NA,,,,,NA,NA,NA,S1-N1 61,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,62,Rock,NA,,,,,NA,NA,NA,S1-N1 62,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,63,Rock,NA,,,,,NA,NA,NA,S1-N1 63,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,64,Rock,NA,,,,,NA,NA,NA,S1-N1 64,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,65,Rock,NA,,,,,NA,NA,NA,S1-N1 65,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,66,Rock,NA,,,,,NA,NA,NA,S1-N1 66,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,67,Rock,NA,,,,,NA,NA,NA,S1-N1 67,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,68,Rock,NA,,,,,NA,NA,NA,S1-N1 68,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,69,Rock,NA,,,,,NA,NA,NA,S1-N1 69,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,70,Rock,NA,,,,,NA,NA,NA,S1-N1 70,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,71,Rock,NA,,,,,NA,NA,NA,S1-N1 71,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,72,Rock,NA,,,,,NA,NA,NA,S1-N1 72,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,73,Rock,NA,,,,,NA,NA,NA,S1-N1 73,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,74,Rock,NA,,,,,NA,NA,NA,S1-N1 74,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,75,Rock,NA,,,,,NA,NA,NA,S1-N1 75,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,76,Rock,NA,,,,,NA,NA,NA,S1-N1 76,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,77,Rock,NA,,,,,NA,NA,NA,S1-N1 77,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,78,Bare,NA,,,,,NA,NA,NA,S1-N1 78,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,79,Bare,NA,,,,,NA,NA,NA,S1-N1 79,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,80,Bare,NA,,,,,NA,NA,NA,S1-N1 80,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,81,Rock,NA,,,,,NA,NA,NA,S1-N1 81,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,82,Rock,NA,,,,,NA,NA,NA,S1-N1 82,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,83,Rock,NA,,,,,NA,NA,NA,S1-N1 83,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,84,Rock,NA,,,,,NA,NA,NA,S1-N1 84,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,85,Rock,NA,,,,,NA,NA,NA,S1-N1 85,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,86,Rock,NA,,,,,NA,NA,NA,S1-N1 86,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,87,Litter,NA,,,,,NA,NA,NA,S1-N1 87,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,88,Bare,NA,,,,,NA,NA,NA,S1-N1 88,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,89,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.03,Sclerolaena,ventricosa,Species,S1-N1 89,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,90,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,ventricosa,Species,S1-N1 90,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,91,Rock,NA,,,,,NA,NA,NA,S1-N1 91,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,92,Rock,NA,,,,,NA,NA,NA,S1-N1 92,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,93,Rock,NA,,,,,NA,NA,NA,S1-N1 93,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,94,Rock,NA,,,,,NA,NA,NA,S1-N1 94,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,95,Rock,NA,,,,,NA,NA,NA,S1-N1 95,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,96,Rock,NA,,,,,NA,NA,NA,S1-N1 96,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,97,Rock,NA,,,,,NA,NA,NA,S1-N1 97,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,98,Rock,NA,,,,,NA,NA,NA,S1-N1 98,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,99,Bare,NA,,,,,NA,NA,NA,S1-N1 99,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S1-N1,100,Bare,NA,,,,,NA,NA,NA,S1-N1 100,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,0,Bare,NA,,,,,NA,NA,NA,S2-N2 0,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,1,Rock,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,eriacantha,Species,S2-N2 1,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,2,Bare,NA,,,,,NA,NA,NA,S2-N2 2,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,3,Bare,Enneapogon,FALSE,Poaceae,Grass,0.15,Enneapogon,NA,Genus,S2-N2 3,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,4,Bare,Enneapogon,FALSE,Poaceae,Grass,0.14,Enneapogon,NA,Genus,S2-N2 4,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,5,Gravel,NA,,,,,NA,NA,NA,S2-N2 5,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,6,Rock,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.11,Maireana,astrotricha,Species,S2-N2 6,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,7,Rock,NA,,,,,NA,NA,NA,S2-N2 7,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,8,Rock,NA,,,,,NA,NA,NA,S2-N2 8,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,9,Rock,NA,,,,,NA,NA,NA,S2-N2 9,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,10,Rock,NA,,,,,NA,NA,NA,S2-N2 10,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,11,Bare,Enneapogon,FALSE,Poaceae,Grass,0.05,Enneapogon,NA,Genus,S2-N2 11,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,12,Bare,NA,,,,,NA,NA,NA,S2-N2 12,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,13,Bare,NA,,,,,NA,NA,NA,S2-N2 13,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,14,Bare,Sclerolaena eriacantha,FALSE,Chenopodiaceae,Chenopod,0.08,Sclerolaena,eriacantha,Species,S2-N2 14,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,15,Bare,NA,,,,,NA,NA,NA,S2-N2 15,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,16,Bare,NA,,,,,NA,NA,NA,S2-N2 16,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,17,Bare,Enneapogon,FALSE,Poaceae,Grass,0.14,Enneapogon,NA,Genus,S2-N2 17,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,18,Bare,NA,,,,,NA,NA,NA,S2-N2 18,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,19,Bare,Enneapogon,TRUE,Poaceae,Grass,0.05,Enneapogon,NA,Genus,S2-N2 19,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,20,Rock,NA,,,,,NA,NA,NA,S2-N2 20,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,21,Rock,NA,,,,,NA,NA,NA,S2-N2 21,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,22,Gravel,NA,,,,,NA,NA,NA,S2-N2 22,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,23,Bare,NA,,,,,NA,NA,NA,S2-N2 23,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,24,Bare,NA,,,,,NA,NA,NA,S2-N2 24,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,25,Rock,NA,,,,,NA,NA,NA,S2-N2 25,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,26,Bare,Sclerolaena eriacantha,TRUE,Chenopodiaceae,Chenopod,0.15,Sclerolaena,eriacantha,Species,S2-N2 26,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,27,Rock,NA,,,,,NA,NA,NA,S2-N2 27,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,28,Rock,NA,,,,,NA,NA,NA,S2-N2 28,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,29,Rock,NA,,,,,NA,NA,NA,S2-N2 29,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,30,Rock,NA,,,,,NA,NA,NA,S2-N2 30,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,31,Rock,NA,,,,,NA,NA,NA,S2-N2 31,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,32,Litter,Sclerolaena eriacantha,TRUE,Chenopodiaceae,Chenopod,0.1,Sclerolaena,eriacantha,Species,S2-N2 32,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,33,Bare,NA,,,,,NA,NA,NA,S2-N2 33,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,34,Rock,NA,,,,,NA,NA,NA,S2-N2 34,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,35,Rock,NA,,,,,NA,NA,NA,S2-N2 35,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,36,Rock,NA,,,,,NA,NA,NA,S2-N2 36,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,37,Bare,NA,,,,,NA,NA,NA,S2-N2 37,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,38,Gravel,NA,,,,,NA,NA,NA,S2-N2 38,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,39,Gravel,NA,,,,,NA,NA,NA,S2-N2 39,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,40,Gravel,NA,,,,,NA,NA,NA,S2-N2 40,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,41,Rock,NA,,,,,NA,NA,NA,S2-N2 41,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,42,Rock,NA,,,,,NA,NA,NA,S2-N2 42,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,43,Rock,NA,,,,,NA,NA,NA,S2-N2 43,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,44,Rock,NA,,,,,NA,NA,NA,S2-N2 44,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,45,Rock,NA,,,,,NA,NA,NA,S2-N2 45,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,46,Rock,NA,,,,,NA,NA,NA,S2-N2 46,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,47,Rock,Sclerolaena ventricosa,FALSE,Chenopodiaceae,Chenopod,0.08,Sclerolaena,ventricosa,Species,S2-N2 47,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,48,Rock,NA,,,,,NA,NA,NA,S2-N2 48,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,49,Rock,NA,,,,,NA,NA,NA,S2-N2 49,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,50,Rock,NA,,,,,NA,NA,NA,S2-N2 50,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,51,Rock,NA,,,,,NA,NA,NA,S2-N2 51,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,52,Rock,NA,,,,,NA,NA,NA,S2-N2 52,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,53,Bare,Dead shrub,TRUE,Chenopodiaceae,Chenopod,0.15,Maireana,NA,Genus,S2-N2 53,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,54,Bare,NA,,,,,NA,NA,NA,S2-N2 54,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,55,Bare,NA,,,,,NA,NA,NA,S2-N2 55,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,56,Rock,NA,,,,,NA,NA,NA,S2-N2 56,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,57,Gravel,NA,,,,,NA,NA,NA,S2-N2 57,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,58,Rock,NA,,,,,NA,NA,NA,S2-N2 58,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,59,Bedrock,NA,,,,,NA,NA,NA,S2-N2 59,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,60,Gravel,NA,,,,,NA,NA,NA,S2-N2 60,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,61,Rock,NA,,,,,NA,NA,NA,S2-N2 61,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,62,Rock,NA,,,,,NA,NA,NA,S2-N2 62,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,63,Rock,NA,,,,,NA,NA,NA,S2-N2 63,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,64,Gravel,NA,,,,,NA,NA,NA,S2-N2 64,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,65,Litter,NA,,,,,NA,NA,NA,S2-N2 65,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,66,Rock,NA,,,,,NA,NA,NA,S2-N2 66,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,67,Rock,NA,,,,,NA,NA,NA,S2-N2 67,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,68,Rock,NA,,,,,NA,NA,NA,S2-N2 68,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,69,Rock,NA,,,,,NA,NA,NA,S2-N2 69,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,70,Rock,NA,,,,,NA,NA,NA,S2-N2 70,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,71,Rock,NA,,,,,NA,NA,NA,S2-N2 71,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,72,Rock,NA,,,,,NA,NA,NA,S2-N2 72,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,73,Rock,NA,,,,,NA,NA,NA,S2-N2 73,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,74,Rock,NA,,,,,NA,NA,NA,S2-N2 74,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,75,Bare,Maireana astrotricha,TRUE,Chenopodiaceae,Chenopod,0.06,Maireana,astrotricha,Species,S2-N2 75,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,76,Rock,NA,,,,,NA,NA,NA,S2-N2 76,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,77,Bare,Enneapogon,FALSE,Poaceae,Grass,0.04,Enneapogon,NA,Genus,S2-N2 77,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,78,Bare,Sclerolaena ventricosa,TRUE,Chenopodiaceae,Chenopod,0.13,Sclerolaena,ventricosa,Species,S2-N2 78,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,79,Rock,NA,,,,,NA,NA,NA,S2-N2 79,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,80,Rock,Sclerolaena eriacantha,TRUE,Chenopodiaceae,Chenopod,0.05,Sclerolaena,eriacantha,Species,S2-N2 80,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,81,Bedrock,NA,,,,,NA,NA,NA,S2-N2 81,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,82,Bedrock,NA,,,,,NA,NA,NA,S2-N2 82,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,83,Rock,NA,,,,,NA,NA,NA,S2-N2 83,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,84,Bare,Maireana astrotricha,FALSE,Chenopodiaceae,Chenopod,0.29,Maireana,astrotricha,Species,S2-N2 84,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,85,Rock,NA,,,,,NA,NA,NA,S2-N2 85,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,86,Rock,NA,,,,,NA,NA,NA,S2-N2 86,,
NSABHC0010,NSABHC0010-24023,2024-03-23T10:17:52,S2-N2,87,Rock,NA,,,,,NA,NA,NA,S2-N2 87,,
